EXPERIMENTO 1
359.354.900.000.000
359.502.200.000.000
359.369.300.000.000
359.352.200.000.000
359.508.300.000.000
358.357.100.000.000
343.730.800.000.000
359.564.400.000.000
359.336.700.000.000
359.336.900.000.000
359.488.500.000.000
359.476.800.000.000
359.369.300.000.000
359.365.500.000.000
359.506.000.000.000
374.956.000.000.000
374.975.700.000.000
359.340.200.000.000
359.531.700.000.000
407.016.100.000.000
359.367.800.000.000
359.339.500.000.000
359.483.400.000.000
359.476.000.000.000
359.353.600.000.000
374.991.600.000.000
359.370.300.000.000
375.097.800.000.000
359.335.900.000.000
359.367.900.000.000
375.116.600.000.000
359.471.500.000.000
373.759.300.000.000
374.962.800.000.000
374.988.500.000.000
359.525.600.000.000
359.502.900.000.000
343.712.600.000.000
359.350.600.000.000
359.355.300.000.000
359.370.400.000.000
374.977.300.000.000
374.956.100.000.000
359.356.000.000.000
359.352.800.000.000
359.353.900.000.000
359.349.500.000.000
374.955.500.000.000
359.350.800.000.000
375.256.200.000.000
359.489.400.000.000
359.475.600.000.000
374.990.300.000.000
374.957.800.000.000
374.975.600.000.000
374.994.600.000.000
375.116.000.000.000
359.371.100.000.000
359.353.900.000.000
359.351.500.000.000
359.346.900.000.000
359.334.800.000.000
390.767.100.000.000
359.508.400.000.000
359.353.000.000.000
359.340.500.000.000
374.965.100.000.000
374.958.400.000.000
374.977.800.000.000
374.978.600.000.000
359.578.400.000.000
359.353.300.000.000
357.996.300.000.000
359.352.100.000.000
374.956.300.000.000
389.724.300.000.000
360.385.200.000.000
359.496.200.000.000
359.351.200.000.000
367.508.300.000.000
355.056.300.000.000
359.338.800.000.000
359.349.100.000.000
359.352.600.000.000
359.486.300.000.000
359.365.100.000.000
360.101.700.000.000
359.517.400.000.000
375.088.000.000.000
359.447.400.000.000
375.122.400.000.000
360.702.800.000.000
359.364.900.000.000
374.976.300.000.000
359.356.900.000.000
359.351.700.000.000
359.351.700.000.000
359.369.800.000.000
374.964.000.000.000
374.978.700.000.000
359.367.200.000.000
374.979.500.000.000
359.333.400.000.000
359.553.000.000.000
375.100.500.000.000
359.487.600.000.000
359.502.800.000.000
359.514.100.000.000
375.130.900.000.000
359.485.600.000.000
359.548.200.000.000
400.619.700.000.000
370.108.400.000.000
375.522.200.000.000
359.354.600.000.000
359.351.400.000.000
359.625.300.000.000
359.366.700.000.000
359.336.100.000.000
374.974.400.000.000
359.336.200.000.000
359.350.200.000.000
350.197.900.000.000
381.069.300.000.000
359.355.300.000.000
359.355.400.000.000
359.353.800.000.000
359.369.400.000.000
359.336.400.000.000
359.352.500.000.000
359.348.400.000.000
374.979.000.000.000
372.802.700.000.000
359.566.100.000.000
359.485.300.000.000
406.369.700.000.000
375.008.900.000.000
359.367.800.000.000
359.364.200.000.000
359.352.600.000.000
359.370.100.000.000
359.333.500.000.000
359.336.000.000.000
359.356.600.000.000
359.355.200.000.000
359.370.400.000.000
359.371.300.000.000
359.369.400.000.000
359.348.800.000.000
359.351.900.000.000
359.492.400.000.000
359.629.600.000.000
359.479.400.000.000
359.509.400.000.000
359.521.000.000.000
359.354.800.000.000
359.368.300.000.000
359.335.600.000.000
359.339.200.000.000
359.365.400.000.000
359.349.700.000.000
359.353.700.000.000
359.354.500.000.000
359.348.000.000.000
359.354.300.000.000
359.354.100.000.000
359.354.400.000.000
359.482.700.000.000
359.503.600.000.000
359.495.300.000.000
391.025.300.000.000
359.354.800.000.000
359.369.200.000.000
359.350.500.000.000
390.581.800.000.000
359.500.000.000.000
359.349.700.000.000
421.991.700.000.000
453.093.300.000.000
359.350.000.000.000
374.971.600.000.000
390.754.200.000.000
374.993.800.000.000
390.580.300.000.000
375.129.000.000.000
374.960.100.000.000
374.991.400.000.000
390.600.900.000.000
374.990.900.000.000
374.985.500.000.000
374.992.900.000.000
374.977.900.000.000
375.335.000.000.000
390.721.600.000.000
374.974.500.000.000
453.081.800.000.000
437.456.800.000.000
359.370.500.000.000
359.368.500.000.000
390.597.900.000.000
374.975.700.000.000
357.170.100.000.000
406.222.500.000.000
437.465.300.000.000
421.864.800.000.000
374.994.700.000.000
375.133.300.000.000
359.495.700.000.000
374.979.300.000.000
421.847.000.000.000
406.237.600.000.000
406.240.500.000.000
359.353.400.000.000
359.354.700.000.000
359.654.000.000.000
359.761.800.000.000
359.352.000.000.000
359.355.900.000.000
374.958.600.000.000
409.384.200.000.000
374.955.800.000.000
359.350.700.000.000
359.499.600.000.000
359.358.500.000.000
354.405.100.000.000
374.979.500.000.000
421.865.400.000.000
390.614.900.000.000
359.466.600.000.000
375.229.900.000.000
359.352.100.000.000
359.352.400.000.000
359.354.100.000.000
359.876.100.000.000
359.365.600.000.000
374.975.600.000.000
359.888.000.000.000
359.335.300.000.000
359.336.800.000.000
359.518.500.000.000
374.978.700.000.000
359.367.600.000.000
359.335.600.000.000
359.767.500.000.000
359.372.300.000.000
359.347.700.000.000
377.986.800.000.000
359.354.000.000.000
359.356.100.000.000
359.353.900.000.000
363.070.100.000.000
374.956.500.000.000
418.760.500.000.000
359.334.700.000.000
365.447.500.000.000
359.354.400.000.000
359.856.900.000.000
374.959.800.000.000
359.367.900.000.000
359.365.000.000.000
400.770.400.000.000
386.778.700.000.000
359.353.000.000.000
374.978.300.000.000
359.367.200.000.000
351.799.000.000.000
359.348.900.000.000
375.098.600.000.000
359.352.700.000.000
359.497.800.000.000
359.368.300.000.000
373.535.900.000.000
361.275.100.000.000
382.259.600.000.000
359.339.800.000.000
375.138.800.000.000
359.367.500.000.000
359.354.600.000.000
377.610.000.000.000
359.351.600.000.000
359.336.800.000.000
375.242.600.000.000
373.375.500.000.000
356.467.100.000.000
370.810.100.000.000
359.350.200.000.000
359.368.400.000.000
365.061.100.000.000
368.652.600.000.000
374.958.800.000.000
359.353.200.000.000
359.367.900.000.000
359.369.900.000.000
359.371.400.000.000
359.355.400.000.000
359.365.500.000.000
381.219.300.000.000
359.350.700.000.000
359.526.100.000.000
359.352.200.000.000
359.336.600.000.000
375.122.200.000.000
359.355.300.000.000
375.104.500.000.000
359.368.600.000.000
363.184.000.000.000
359.352.800.000.000
359.351.400.000.000
375.111.200.000.000
359.351.800.000.000
359.488.200.000.000
374.993.300.000.000
372.265.300.000.000
359.354.700.000.000
359.612.100.000.000
390.596.700.000.000
359.340.600.000.000
359.370.000.000.000
359.514.000.000.000
374.977.800.000.000
359.656.800.000.000
359.351.100.000.000
360.657.500.000.000
359.353.500.000.000
374.974.900.000.000
359.353.900.000.000
359.352.700.000.000
359.562.900.000.000
359.332.400.000.000
359.494.700.000.000
359.340.700.000.000
359.531.200.000.000
359.369.100.000.000
356.791.600.000.000
366.355.900.000.000
359.369.000.000.000
392.774.500.000.000
359.600.400.000.000
388.102.500.000.000
359.066.200.000.000
359.335.300.000.000
359.347.500.000.000
356.905.500.000.000
359.351.900.000.000
357.435.400.000.000
359.333.600.000.000
374.541.800.000.000
359.355.100.000.000
370.424.300.000.000
400.457.300.000.000
359.537.000.000.000
366.133.400.000.000
359.355.500.000.000
359.352.500.000.000
359.350.200.000.000
359.515.600.000.000
359.352.600.000.000
359.535.300.000.000
359.351.100.000.000
363.430.100.000.000
359.353.900.000.000
359.348.900.000.000
359.353.300.000.000
359.351.600.000.000
359.509.700.000.000
359.351.500.000.000
359.351.600.000.000
370.489.400.000.000
359.351.400.000.000
385.634.200.000.000
373.208.400.000.000
359.365.700.000.000
359.513.000.000.000
359.349.400.000.000
365.353.900.000.000
360.115.300.000.000
359.353.300.000.000
360.317.900.000.000
374.650.300.000.000
363.965.000.000.000
363.684.900.000.000
365.328.400.000.000
369.798.300.000.000
364.753.000.000.000
364.570.000.000.000
363.337.000.000.000
356.080.100.000.000
365.907.000.000.000
359.349.500.000.000
359.355.200.000.000
374.976.600.000.000
499.970.400.000.000
375.128.000.000.000
421.844.000.000.000
390.598.800.000.000
359.352.600.000.000
359.511.700.000.000
359.351.000.000.000
359.350.200.000.000
422.019.300.000.000
374.974.800.000.000
359.503.400.000.000
374.977.600.000.000
359.351.800.000.000
359.353.700.000.000
359.513.800.000.000
359.334.300.000.000
359.352.100.000.000
359.501.400.000.000
359.356.100.000.000
359.334.500.000.000
359.516.100.000.000
374.974.400.000.000
421.862.400.000.000
390.599.700.000.000
406.221.900.000.000
406.213.600.000.000
421.832.400.000.000
374.994.300.000.000
359.351.100.000.000
344.075.000.000.000
359.352.500.000.000
374.789.600.000.000
359.355.200.000.000
442.982.100.000.000
364.890.600.000.000
364.889.000.000.000
367.026.000.000.000
364.976.700.000.000
367.817.700.000.000
367.198.800.000.000
365.055.200.000.000
361.263.100.000.000
364.773.500.000.000
359.351.500.000.000
359.351.700.000.000
359.339.700.000.000
374.976.200.000.000
359.476.800.000.000
359.352.100.000.000
359.352.000.000.000
359.350.600.000.000
359.503.500.000.000
375.144.500.000.000
359.334.400.000.000
359.353.800.000.000
359.352.300.000.000
359.507.500.000.000
359.355.100.000.000
364.667.200.000.000
359.550.900.000.000
360.062.400.000.000
385.108.500.000.000
370.685.700.000.000
370.471.400.000.000
362.617.700.000.000
369.741.200.000.000
363.033.000.000.000
354.235.000.000.000
385.311.800.000.000
357.378.900.000.000
352.968.700.000.000
359.336.700.000.000
359.354.300.000.000
359.367.800.000.000
359.517.600.000.000
375.112.300.000.000
359.370.400.000.000
359.350.400.000.000
359.354.200.000.000
359.368.300.000.000
359.474.400.000.000
359.448.000.000.000
359.579.900.000.000
359.486.000.000.000
359.354.700.000.000
359.354.400.000.000
359.336.300.000.000
374.977.700.000.000
406.447.900.000.000
359.624.300.000.000
359.370.400.000.000
359.368.300.000.000
359.351.100.000.000
531.200.800.000.000
703.290.000.000.000
375.118.100.000.000
359.498.100.000.000
390.718.600.000.000
359.495.700.000.000
406.375.400.000.000
359.492.200.000.000
375.118.400.000.000
406.208.600.000.000
359.350.400.000.000
359.358.700.000.000
359.491.700.000.000
359.498.000.000.000
359.350.800.000.000
359.340.900.000.000
359.370.900.000.000
359.339.900.000.000
359.367.200.000.000
375.677.000.000.000
374.980.600.000.000
382.159.200.000.000
359.370.900.000.000
408.579.400.000.000
370.371.000.000.000
399.262.200.000.000
359.551.100.000.000
367.177.000.000.000
359.500.700.000.000
421.866.500.000.000
359.353.200.000.000
359.353.700.000.000
359.367.200.000.000
359.354.800.000.000
351.897.000.000.000
359.354.000.000.000
360.279.400.000.000
359.352.800.000.000
374.974.100.000.000
403.739.200.000.000
359.354.600.000.000
401.690.900.000.000
374.974.400.000.000
359.509.000.000.000
373.182.000.000.000
359.353.800.000.000
374.964.300.000.000
359.354.600.000.000
363.485.100.000.000
366.808.000.000.000
373.195.300.000.000
359.619.600.000.000
375.089.700.000.000
359.587.000.000.000
362.805.700.000.000
359.490.900.000.000
359.366.200.000.000
359.499.900.000.000
359.532.700.000.000
356.386.700.000.000
359.496.000.000.000
359.498.500.000.000
359.533.100.000.000
359.351.700.000.000
359.355.900.000.000
359.348.900.000.000
406.221.300.000.000
359.356.400.000.000
359.519.800.000.000
359.546.300.000.000
364.125.100.000.000
359.339.400.000.000
359.350.700.000.000
359.354.700.000.000
359.350.600.000.000
374.973.900.000.000
359.350.600.000.000
374.978.100.000.000
359.371.200.000.000
374.959.100.000.000
374.970.800.000.000
359.472.500.000.000
359.468.400.000.000
357.862.200.000.000
359.526.700.000.000
375.105.700.000.000
359.541.000.000.000
359.540.400.000.000
359.353.900.000.000
359.355.000.000.000
359.336.600.000.000
359.334.600.000.000
359.333.500.000.000
359.354.200.000.000
374.978.900.000.000
374.976.700.000.000
374.977.100.000.000
359.502.800.000.000
359.591.900.000.000
359.508.800.000.000
343.882.400.000.000
359.474.000.000.000
359.367.100.000.000
359.337.700.000.000
359.366.800.000.000
359.371.100.000.000
359.335.700.000.000
358.299.300.000.000
359.479.400.000.000
375.119.200.000.000
359.493.700.000.000
359.355.500.000.000
359.337.800.000.000
359.354.500.000.000
359.351.400.000.000
359.370.000.000.000
359.350.000.000.000
359.651.600.000.000
369.993.100.000.000
359.502.200.000.000
374.976.700.000.000
363.281.000.000.000
359.351.000.000.000
359.503.700.000.000
359.558.800.000.000
359.369.900.000.000
359.335.800.000.000
359.336.600.000.000
359.351.700.000.000
359.505.300.000.000
359.517.600.000.000
365.165.400.000.000
365.308.400.000.000
377.299.000.000.000
359.752.000.000.000
413.456.900.000.000
370.433.100.000.000
371.653.900.000.000
363.667.700.000.000
362.186.700.000.000
356.081.800.000.000
400.712.700.000.000
416.234.700.000.000
364.196.100.000.000
374.616.500.000.000
376.596.000.000.000
387.289.800.000.000
374.988.600.000.000
406.342.100.000.000
734.469.100.000.000
390.598.200.000.000
500.107.300.000.000
359.348.700.000.000
421.846.200.000.000
421.847.300.000.000
374.991.200.000.000
359.524.700.000.000
359.354.300.000.000
359.354.500.000.000
360.583.700.000.000
359.370.400.000.000
374.976.300.000.000
348.877.900.000.000
359.590.900.000.000
372.475.100.000.000
374.978.100.000.000
374.964.300.000.000
379.242.000.000.000
362.252.900.000.000
359.914.500.000.000
362.974.300.000.000
371.825.400.000.000
366.018.300.000.000
381.189.800.000.000
364.837.100.000.000
376.100.100.000.000
362.083.700.000.000
366.317.300.000.000
361.015.600.000.000
362.940.000.000.000
402.482.900.000.000
359.352.600.000.000
372.402.600.000.000
359.562.000.000.000
359.354.600.000.000
359.352.300.000.000
501.632.700.000.000
359.882.400.000.000
355.653.500.000.000
363.791.300.000.000
363.188.000.000.000
366.883.900.000.000
363.036.800.000.000
362.743.700.000.000
359.350.500.000.000
359.350.700.000.000
359.353.700.000.000
374.979.200.000.000
359.369.300.000.000
359.335.900.000.000
375.135.600.000.000
359.354.300.000.000
375.117.100.000.000
359.347.900.000.000
359.356.000.000.000
359.349.900.000.000
359.353.400.000.000
359.353.200.000.000
359.354.000.000.000
375.127.100.000.000
359.352.100.000.000
359.368.600.000.000
359.358.100.000.000
359.353.400.000.000
359.514.600.000.000
374.973.500.000.000
359.515.800.000.000
375.042.200.000.000
359.506.100.000.000
359.353.700.000.000
359.495.100.000.000
359.348.800.000.000
359.466.300.000.000
359.365.500.000.000
359.365.500.000.000
359.469.900.000.000
359.350.600.000.000
359.339.900.000.000
359.499.000.000.000
359.351.100.000.000
359.494.000.000.000
359.353.700.000.000
359.354.100.000.000
359.500.200.000.000
374.963.300.000.000
359.483.400.000.000
359.340.700.000.000
359.501.500.000.000
359.354.100.000.000
359.353.900.000.000
390.806.800.000.000
359.369.200.000.000
359.508.200.000.000
374.977.900.000.000
359.353.400.000.000
373.970.200.000.000
359.352.300.000.000
359.488.300.000.000
359.351.700.000.000
359.540.000.000.000
359.349.300.000.000
375.133.100.000.000
359.351.300.000.000
359.336.400.000.000
359.480.400.000.000
374.974.100.000.000
358.990.200.000.000
359.370.200.000.000
361.634.900.000.000
359.369.900.000.000
359.351.400.000.000
375.103.400.000.000
390.600.800.000.000
359.480.900.000.000
359.334.000.000.000
359.533.300.000.000
359.349.900.000.000
364.877.200.000.000
356.307.100.000.000
363.160.300.000.000
364.670.300.000.000
362.221.600.000.000
365.025.300.000.000
360.875.300.000.000
359.353.400.000.000
375.127.500.000.000
359.353.800.000.000
359.491.700.000.000
359.352.400.000.000
359.351.500.000.000
359.502.800.000.000
359.369.500.000.000
359.499.200.000.000
406.224.500.000.000
371.446.900.000.000
393.648.700.000.000
360.175.400.000.000
381.621.100.000.000
359.352.000.000.000
359.335.900.000.000
359.499.300.000.000
359.356.700.000.000
359.369.800.000.000
359.515.300.000.000
359.335.600.000.000
359.356.000.000.000
421.829.000.000.000
416.756.700.000.000
359.368.500.000.000
363.672.100.000.000
421.849.100.000.000
491.512.300.000.000
362.574.200.000.000
372.999.300.000.000
375.433.500.000.000
368.895.600.000.000
359.336.100.000.000
374.975.400.000.000
356.961.300.000.000
434.550.100.000.000
391.870.700.000.000
366.481.600.000.000
359.367.700.000.000
360.255.000.000.000
359.514.400.000.000
359.335.700.000.000
359.352.000.000.000
359.496.000.000.000
359.370.200.000.000
398.454.500.000.000
359.353.400.000.000
359.546.400.000.000
359.497.500.000.000
456.797.400.000.000
371.264.300.000.000
389.233.200.000.000
358.804.200.000.000
374.536.000.000.000
358.867.700.000.000
374.658.300.000.000
353.755.100.000.000
359.354.300.000.000
359.785.800.000.000
363.328.200.000.000
361.950.900.000.000
366.837.200.000.000
380.503.000.000.000
370.104.900.000.000
361.745.200.000.000
370.264.500.000.000
364.041.900.000.000
438.948.000.000.000
359.023.800.000.000
375.601.100.000.000
354.445.800.000.000
359.353.800.000.000
360.786.600.000.000
359.810.100.000.000
371.059.500.000.000
363.716.800.000.000
361.947.600.000.000
367.746.300.000.000
362.737.300.000.000
363.018.200.000.000
365.313.500.000.000
359.583.100.000.000
369.827.400.000.000
376.999.900.000.000
359.631.300.000.000
361.750.700.000.000
539.676.700.000.000
725.841.000.000.000
369.902.500.000.000
380.289.600.000.000
396.302.000.000.000
417.062.300.000.000
467.732.200.000.000
388.794.500.000.000
381.763.500.000.000
473.745.000.000.000
543.830.200.000.000
401.595.600.000.000
370.824.200.000.000
455.105.500.000.000
386.781.100.000.000
469.731.900.000.000
402.780.800.000.000
370.763.300.000.000
411.521.800.000.000
359.351.700.000.000
359.351.600.000.000
359.351.100.000.000
466.659.100.000.000
406.223.000.000.000
359.335.900.000.000
